client_id,name,cpf,age,state,income_brl,plan,acquisition_ch,credit_score,created_at,churned,churn_date,kyc_verified
CLI02344,Cliente 2344,258.147.621-XX,71,SP,2567.76,Básico,Orgânico,609,2023-02-24 04:02:41,False,,True
CLI02345,Cliente 2345,186.399.454-XX,63,CE,7682.05,Básico,App Store,575,2023-05-22 12:24:04,True,2023-07-10 12:24:04,True
CLI02346,Cliente 2346,453.156.309-XX,64,SC,6008.66,Profissional,Orgânico,840,2023-06-11 11:42:29,False,,True
CLI02347,Cliente 2347,968.590.964-XX,67,SP,9980.23,Básico,Indicação,461,2024-11-25 23:27:58,False,,True
CLI02348,Cliente 2348,240.899.217-XX,55,PR,5228.45,Profissional,Indicação,595,2024-09-04 06:13:48,False,,True
CLI02349,Cliente 2349,166.811.339-XX,30,SP,5295.47,Básico,Google Ads,766,2024-08-26 01:08:29,False,,True
CLI02350,Cliente 2350,173.402.422-XX,46,SC,5577.18,Básico,App Store,727,2023-11-30 01:16:06,True,2024-03-08 01:16:06,True
CLI02351,Cliente 2351,198.306.323-XX,72,GO,3432.22,Básico,Orgânico,558,2024-07-24 20:55:56,False,,True
CLI02352,Cliente 2352,144.424.842-XX,18,RJ,11150.27,Profissional,Parceiro,623,2023-08-28 15:37:25,True,2024-07-01 15:37:25,True
CLI02353,Cliente 2353,350.947.651-XX,19,RS,9101.88,Básico,Parceiro,572,2024-06-02 23:16:43,True,2024-11-22 23:16:43,True
CLI02354,Cliente 2354,156.409.941-XX,50,PE,7635.26,Profissional,Orgânico,761,2024-07-25 13:01:33,False,,True
CLI02355,Cliente 2355,913.705.424-XX,30,MG,4838.65,Profissional,Orgânico,786,2023-10-01 01:25:23,False,,True
CLI02356,Cliente 2356,082.611.035-XX,61,PR,4109.71,Básico,Orgânico,566,2023-03-14 11:57:34,False,,True
CLI02357,Cliente 2357,920.237.666-XX,35,RJ,4129.68,Básico,Indicação,565,2024-04-23 20:26:49,True,2025-03-14 20:26:49,True
CLI02358,Cliente 2358,953.386.194-XX,56,RJ,5216.78,Básico,Orgânico,550,2023-11-25 21:14:33,True,2024-03-19 21:14:33,True
CLI02359,Cliente 2359,390.934.242-XX,58,SP,3580.5,Básico,Indicação,534,2023-02-20 19:36:37,False,,True
CLI02360,Cliente 2360,834.633.488-XX,45,PE,5937.14,Básico,Indicação,675,2023-10-22 00:37:19,False,,True
CLI02361,Cliente 2361,518.669.408-XX,34,SP,2995.1,Profissional,Parceiro,697,2023-07-04 23:03:52,False,,True
CLI02362,Cliente 2362,243.826.928-XX,41,SP,4460.39,Básico,Indicação,623,2024-09-19 21:09:50,False,,True
CLI02363,Cliente 2363,509.528.895-XX,46,SP,2565.01,Profissional,Orgânico,792,2023-01-17 04:10:45,False,,True
CLI02364,Cliente 2364,039.696.453-XX,48,MG,11743.13,Profissional,App Store,591,2024-11-13 20:19:08,False,,True
CLI02365,Cliente 2365,650.471.883-XX,71,RJ,4590.97,Profissional,Google Ads,604,2023-03-16 15:55:15,False,,False
CLI02366,Cliente 2366,542.887.344-XX,55,MG,5991.8,Profissional,App Store,611,2024-08-14 21:07:18,False,,True
CLI02367,Cliente 2367,686.679.899-XX,59,SP,5182.3,Básico,Indicação,662,2024-04-19 04:55:44,False,,True
CLI02368,Cliente 2368,706.901.497-XX,44,RJ,5827.52,Profissional,App Store,649,2023-01-13 17:44:20,False,,True
CLI02369,Cliente 2369,384.715.675-XX,19,PE,6473.5,Profissional,Orgânico,488,2023-03-04 18:06:05,False,,True
CLI02370,Cliente 2370,188.601.674-XX,38,SP,4819.91,Básico,Google Ads,623,2024-07-19 08:57:28,True,2025-02-07 08:57:28,True
CLI02371,Cliente 2371,343.596.985-XX,64,GO,4808.13,Profissional,Instagram,878,2024-11-19 19:29:36,False,,False
CLI02372,Cliente 2372,056.693.754-XX,38,RJ,5294.08,Básico,Instagram,723,2023-08-05 02:44:52,False,,False
CLI02373,Cliente 2373,428.617.892-XX,63,PE,4041.82,Básico,App Store,738,2024-10-02 15:50:02,False,,True
CLI02374,Cliente 2374,250.385.762-XX,46,SP,5293.7,Profissional,Orgânico,662,2024-09-14 13:44:17,True,2024-10-31 13:44:17,True
CLI02375,Cliente 2375,163.849.368-XX,71,PR,3879.7,Básico,Parceiro,482,2024-11-10 06:41:19,False,,True
CLI02376,Cliente 2376,530.101.278-XX,42,GO,3453.47,Básico,Orgânico,673,2024-06-05 07:34:30,True,2025-03-24 07:34:30,True
CLI02377,Cliente 2377,304.852.775-XX,39,PR,3835.78,Profissional,Indicação,666,2024-04-11 20:59:02,True,2025-03-19 20:59:02,True
CLI02378,Cliente 2378,656.203.634-XX,48,GO,4569.3,Premium,App Store,692,2024-08-12 12:32:14,True,2024-12-30 12:32:14,True
CLI02379,Cliente 2379,468.963.318-XX,31,RJ,2732.76,Profissional,Parceiro,725,2023-08-07 11:02:46,False,,False
CLI02380,Cliente 2380,761.707.317-XX,30,RJ,10527.73,Profissional,Instagram,500,2023-04-27 22:15:15,False,,True
CLI02381,Cliente 2381,626.263.678-XX,40,RS,4513.35,Básico,Indicação,675,2024-11-03 22:37:25,False,,True
CLI02382,Cliente 2382,897.747.594-XX,50,MG,7020.9,Básico,Google Ads,583,2023-02-01 22:54:28,False,,True
CLI02383,Cliente 2383,852.953.774-XX,33,RJ,3264.15,Básico,App Store,788,2024-05-19 22:03:25,False,,True
CLI02384,Cliente 2384,376.768.740-XX,19,SP,2413.44,Básico,Indicação,648,2024-11-06 03:18:11,False,,True
CLI02385,Cliente 2385,767.514.975-XX,19,SP,1833.68,Básico,Indicação,493,2023-04-27 17:45:04,False,,True
CLI02386,Cliente 2386,733.099.000-XX,22,CE,8723.62,Básico,Google Ads,827,2023-03-10 13:24:50,False,,True
CLI02387,Cliente 2387,565.823.445-XX,65,MG,803.85,Profissional,Indicação,563,2023-08-04 17:52:53,True,2024-03-30 17:52:53,True
CLI02388,Cliente 2388,653.523.266-XX,39,SC,6103.26,Básico,Indicação,740,2024-09-13 18:13:08,False,,True
CLI02389,Cliente 2389,004.709.110-XX,61,CE,8120.89,Profissional,Parceiro,694,2024-05-05 08:14:39,False,,True
CLI02390,Cliente 2390,561.199.899-XX,37,PR,16085.98,Profissional,Indicação,925,2024-09-24 23:26:51,False,,True
CLI02391,Cliente 2391,181.583.746-XX,38,MG,3631.15,Básico,Google Ads,590,2024-10-09 10:27:44,False,,True
CLI02392,Cliente 2392,761.868.704-XX,64,PE,4183.81,Básico,App Store,692,2023-08-31 07:20:11,False,,True
CLI02393,Cliente 2393,682.905.256-XX,55,SP,5476.29,Básico,Indicação,535,2024-07-23 09:33:28,False,,True
CLI02394,Cliente 2394,891.423.302-XX,55,MG,6131.85,Profissional,Parceiro,670,2024-04-11 08:14:47,False,,True
CLI02395,Cliente 2395,405.473.986-XX,49,MG,15265.09,Básico,Google Ads,418,2023-05-25 10:05:41,False,,True
CLI02396,Cliente 2396,513.186.604-XX,22,RS,4161.78,Premium,App Store,644,2023-05-01 19:57:41,False,,True
CLI02397,Cliente 2397,914.785.247-XX,33,MG,2677.17,Premium,Orgânico,585,2023-12-17 08:30:09,False,,True
CLI02398,Cliente 2398,594.410.238-XX,70,SP,2377.19,Básico,Indicação,654,2023-08-23 21:59:38,True,2023-12-27 21:59:38,True
CLI02399,Cliente 2399,186.647.741-XX,71,MG,7617.09,Básico,Orgânico,605,2023-06-25 06:36:47,False,,True
CLI02400,Cliente 2400,025.853.465-XX,41,SC,3029.32,Básico,Orgânico,594,2023-06-08 02:33:16,True,2023-10-12 02:33:16,True
CLI02401,Cliente 2401,885.217.895-XX,40,PR,10141.79,Básico,Orgânico,723,2023-03-02 23:59:41,True,2024-02-13 23:59:41,True
CLI02402,Cliente 2402,984.128.655-XX,69,RJ,9782.24,Profissional,Indicação,557,2024-04-28 14:26:13,False,,True
CLI02403,Cliente 2403,592.383.193-XX,25,SP,6313.06,Básico,Orgânico,751,2024-10-14 01:28:26,False,,True
CLI02404,Cliente 2404,038.146.342-XX,54,SP,2102.49,Básico,Google Ads,556,2024-08-15 00:31:25,True,2024-10-05 00:31:25,True
CLI02405,Cliente 2405,219.597.309-XX,29,RJ,4829.67,Básico,Instagram,609,2024-09-26 03:21:46,False,,True
CLI02406,Cliente 2406,273.411.461-XX,29,RJ,7009.56,Básico,App Store,718,2023-03-20 22:03:06,True,2023-09-26 22:03:06,True
CLI02407,Cliente 2407,553.015.303-XX,39,SP,7585.92,Profissional,Indicação,675,2023-03-07 03:01:47,False,,False
CLI02408,Cliente 2408,811.096.598-XX,36,MG,7067.36,Profissional,Instagram,706,2023-08-27 16:42:28,True,2024-05-08 16:42:28,True
CLI02409,Cliente 2409,663.454.182-XX,38,RJ,10307.71,Básico,Orgânico,770,2024-08-19 13:33:44,False,,True
CLI02410,Cliente 2410,994.520.641-XX,27,CE,6172.26,Profissional,Instagram,612,2023-03-18 08:04:54,False,,True
CLI02411,Cliente 2411,616.691.008-XX,69,SP,11790.62,Premium,Orgânico,659,2024-07-23 21:57:10,False,,True
CLI02412,Cliente 2412,168.268.221-XX,60,SP,5977.53,Profissional,Indicação,759,2023-05-05 07:18:41,False,,True
CLI02413,Cliente 2413,626.996.208-XX,40,SC,2525.83,Básico,Parceiro,855,2024-01-23 18:09:37,False,,True
CLI02414,Cliente 2414,100.593.257-XX,49,SP,3612.26,Profissional,Indicação,587,2023-07-30 11:37:15,False,,True
CLI02415,Cliente 2415,032.200.748-XX,53,MG,1829.97,Básico,Parceiro,466,2023-04-14 01:08:00,False,,True
CLI02416,Cliente 2416,871.295.145-XX,65,PR,3952.46,Profissional,Instagram,624,2024-01-19 04:37:54,True,2024-05-25 04:37:54,True
CLI02417,Cliente 2417,028.606.048-XX,69,CE,3213.82,Básico,Parceiro,551,2024-07-11 01:55:12,True,2025-04-29 01:55:12,False
CLI02418,Cliente 2418,065.474.769-XX,71,RJ,3890.08,Profissional,App Store,647,2024-09-06 14:48:22,False,,True
CLI02419,Cliente 2419,418.985.664-XX,63,SP,9510.63,Básico,Orgânico,839,2023-02-02 08:33:44,False,,True
CLI02420,Cliente 2420,562.388.788-XX,42,MG,3239.32,Profissional,Instagram,765,2023-03-14 19:58:07,False,,True
CLI02421,Cliente 2421,569.931.360-XX,64,SP,7278.16,Profissional,App Store,684,2023-12-10 22:20:37,False,,True
CLI02422,Cliente 2422,011.386.047-XX,26,GO,6811.2,Profissional,Orgânico,615,2023-04-10 09:39:47,False,,True
CLI02423,Cliente 2423,199.038.035-XX,60,PE,4743.98,Básico,Instagram,655,2023-08-04 05:24:37,False,,True
CLI02424,Cliente 2424,895.382.944-XX,64,SP,3072.62,Profissional,Instagram,619,2024-07-14 00:59:30,False,,False
CLI02425,Cliente 2425,905.347.283-XX,66,SP,4328.17,Básico,App Store,561,2024-07-06 11:33:14,True,2025-03-28 11:33:14,True
CLI02426,Cliente 2426,673.095.326-XX,23,SP,11595.51,Premium,Instagram,775,2024-11-16 14:48:47,False,,True
CLI02427,Cliente 2427,886.865.629-XX,53,PR,5926.79,Premium,Parceiro,752,2024-09-19 11:00:45,False,,True
CLI02428,Cliente 2428,822.828.018-XX,67,RS,1681.71,Básico,Orgânico,645,2023-10-13 11:48:51,False,,True
CLI02429,Cliente 2429,885.684.676-XX,41,MG,1765.6,Básico,Instagram,703,2023-07-10 15:52:48,True,2024-03-19 15:52:48,True
CLI02430,Cliente 2430,645.837.449-XX,19,RJ,4364.05,Básico,Indicação,806,2024-01-26 05:04:33,False,,True
CLI02431,Cliente 2431,135.317.555-XX,48,CE,3567.55,Profissional,Instagram,701,2024-03-22 11:49:17,False,,True
CLI02432,Cliente 2432,748.741.148-XX,50,SP,6521.87,Básico,Parceiro,619,2023-05-04 05:16:38,False,,True
CLI02433,Cliente 2433,511.997.645-XX,28,SC,9050.17,Profissional,App Store,674,2024-11-20 04:53:30,False,,True
CLI02434,Cliente 2434,515.641.967-XX,44,SC,2585.31,Profissional,Indicação,555,2024-04-21 05:32:40,False,,True
CLI02435,Cliente 2435,009.358.201-XX,33,MG,4315.32,Básico,Google Ads,598,2023-11-28 11:31:50,False,,True
CLI02436,Cliente 2436,972.242.284-XX,71,SP,14260.5,Básico,Orgânico,686,2023-05-29 21:00:40,True,2023-12-12 21:00:40,True
CLI02437,Cliente 2437,276.680.984-XX,65,SC,8924.35,Básico,Indicação,530,2024-09-07 01:43:07,True,2025-08-10 01:43:07,True
CLI02438,Cliente 2438,804.033.480-XX,21,RS,2676.83,Básico,Google Ads,438,2024-06-23 04:02:24,False,,False
CLI02439,Cliente 2439,735.866.715-XX,39,PR,4385.04,Básico,Indicação,740,2024-10-25 13:54:26,False,,True
CLI02440,Cliente 2440,539.260.967-XX,44,SP,1824.3,Básico,Google Ads,654,2023-07-31 16:59:29,False,,True
CLI02441,Cliente 2441,272.053.649-XX,70,RS,10062.08,Básico,Parceiro,806,2024-08-03 18:51:27,False,,True
CLI02442,Cliente 2442,856.728.502-XX,56,SP,4627.58,Premium,Indicação,662,2023-03-25 04:13:08,False,,True
CLI02443,Cliente 2443,383.077.558-XX,40,RS,1423.52,Básico,App Store,770,2024-11-14 02:40:31,False,,True
CLI02444,Cliente 2444,395.678.446-XX,42,BA,8959.7,Básico,Parceiro,556,2023-05-04 06:39:34,True,2023-10-14 06:39:34,False
CLI02445,Cliente 2445,075.199.198-XX,57,SP,4442.17,Básico,Parceiro,523,2024-03-11 21:07:42,False,,False
CLI02446,Cliente 2446,294.414.925-XX,41,RJ,6102.25,Básico,Instagram,777,2024-01-11 08:53:21,False,,True
CLI02447,Cliente 2447,982.838.597-XX,45,RJ,12418.03,Profissional,Orgânico,722,2023-03-19 21:55:07,False,,True
CLI02448,Cliente 2448,590.705.549-XX,45,PR,4025.48,Profissional,Parceiro,588,2023-12-12 14:18:24,False,,True
CLI02449,Cliente 2449,436.877.156-XX,63,CE,4808.01,Profissional,Instagram,514,2024-09-08 13:20:46,False,,True
CLI02450,Cliente 2450,949.076.341-XX,27,SP,7026.14,Profissional,Instagram,577,2023-05-16 17:02:30,False,,True
CLI02451,Cliente 2451,100.115.477-XX,55,BA,1501.03,Básico,Orgânico,590,2023-10-07 13:48:19,False,,True
CLI02452,Cliente 2452,431.487.225-XX,36,RS,2921.51,Básico,Orgânico,633,2024-08-18 08:35:27,False,,True
CLI02453,Cliente 2453,413.547.416-XX,50,SP,8270.18,Básico,Google Ads,769,2023-12-30 17:42:54,False,,True
CLI02454,Cliente 2454,395.232.855-XX,59,RS,4938.49,Profissional,Parceiro,588,2024-11-11 01:10:40,False,,True
CLI02455,Cliente 2455,957.947.581-XX,71,SC,1697.42,Profissional,Instagram,726,2023-01-14 17:04:29,False,,True
CLI02456,Cliente 2456,413.623.347-XX,20,MG,5125.9,Básico,Google Ads,653,2023-11-09 14:14:53,True,2024-09-05 14:14:53,False
CLI02457,Cliente 2457,971.479.734-XX,47,SP,7690.77,Básico,Instagram,668,2023-01-15 04:04:19,True,2023-09-07 04:04:19,True
CLI02458,Cliente 2458,508.374.560-XX,63,SP,12268.08,Básico,Indicação,694,2023-09-29 07:24:50,False,,True
CLI02459,Cliente 2459,610.175.900-XX,30,SP,5593.73,Premium,Orgânico,607,2023-01-20 17:27:30,False,,True
CLI02460,Cliente 2460,794.907.869-XX,65,SP,6450.42,Básico,Instagram,701,2023-12-07 11:03:10,True,2024-07-20 11:03:10,True
CLI02461,Cliente 2461,162.159.389-XX,38,RS,3858.46,Básico,Google Ads,778,2024-02-15 21:18:48,False,,True
CLI02462,Cliente 2462,367.355.896-XX,61,MG,11109.97,Profissional,Parceiro,553,2023-11-09 02:10:26,False,,False
CLI02463,Cliente 2463,834.133.513-XX,47,RS,5791.79,Básico,App Store,838,2023-02-14 21:20:17,True,2023-12-14 21:20:17,True
CLI02464,Cliente 2464,742.749.366-XX,35,RJ,6086.02,Básico,Indicação,605,2023-02-27 19:06:54,True,2024-02-01 19:06:54,True
CLI02465,Cliente 2465,967.148.030-XX,38,SP,3456.08,Profissional,Google Ads,378,2023-06-24 18:36:04,False,,True
CLI02466,Cliente 2466,565.826.082-XX,61,PR,2298.13,Básico,Google Ads,709,2023-12-21 09:37:07,False,,True
CLI02467,Cliente 2467,637.941.288-XX,29,RS,12572.24,Básico,Orgânico,541,2023-09-24 04:29:12,False,,True
CLI02468,Cliente 2468,232.142.526-XX,24,PR,6360.36,Básico,Orgânico,652,2024-03-29 01:00:53,True,2024-07-01 01:00:53,True
CLI02469,Cliente 2469,892.594.657-XX,55,CE,6889.45,Profissional,Indicação,637,2023-03-26 01:05:43,False,,True
CLI02470,Cliente 2470,325.544.118-XX,58,RJ,2189.24,Básico,Indicação,570,2024-05-03 16:42:30,True,2024-12-09 16:42:30,True
CLI02471,Cliente 2471,513.673.805-XX,62,PR,3570.73,Básico,Orgânico,728,2024-08-22 23:47:55,False,,True
CLI02472,Cliente 2472,819.376.841-XX,53,RJ,7176.35,Básico,App Store,820,2023-06-10 01:33:49,False,,True
CLI02473,Cliente 2473,146.220.148-XX,35,SP,5296.83,Básico,App Store,629,2024-11-28 08:22:18,False,,True
CLI02474,Cliente 2474,112.728.360-XX,38,MG,5429.95,Básico,Indicação,512,2023-07-08 16:37:09,True,2023-09-06 16:37:09,True
CLI02475,Cliente 2475,647.709.067-XX,48,SC,6181.96,Básico,App Store,595,2024-01-30 16:45:20,False,,True
CLI02476,Cliente 2476,629.507.671-XX,33,RJ,3792.98,Básico,App Store,516,2024-02-27 02:53:10,False,,True
CLI02477,Cliente 2477,048.886.804-XX,24,SP,5378.39,Profissional,Parceiro,657,2023-05-25 02:44:57,False,,True
CLI02478,Cliente 2478,032.645.649-XX,70,SC,2099.26,Básico,Instagram,920,2023-10-30 20:50:26,False,,True
CLI02479,Cliente 2479,160.539.064-XX,24,SP,5016.68,Básico,Indicação,547,2023-08-20 20:38:28,False,,True
CLI02480,Cliente 2480,703.425.197-XX,20,RS,3979.3,Profissional,Orgânico,547,2024-03-18 01:18:44,False,,True
CLI02481,Cliente 2481,891.368.296-XX,53,BA,3472.27,Básico,Google Ads,920,2023-04-06 20:01:21,True,2023-11-13 20:01:21,True
CLI02482,Cliente 2482,531.936.252-XX,47,CE,1112.01,Básico,App Store,710,2023-01-09 08:51:14,True,2023-04-09 08:51:14,True
CLI02483,Cliente 2483,908.875.480-XX,26,PR,10612.56,Básico,Instagram,664,2023-01-03 16:15:42,True,2023-09-06 16:15:42,True
CLI02484,Cliente 2484,583.843.910-XX,56,GO,3305.42,Profissional,App Store,625,2024-10-16 19:26:54,False,,True
CLI02485,Cliente 2485,517.454.693-XX,33,MG,5656.69,Profissional,Google Ads,741,2023-12-15 11:09:13,False,,True
CLI02486,Cliente 2486,140.128.331-XX,40,BA,5672.29,Básico,App Store,814,2024-07-02 09:08:15,True,2024-10-23 09:08:15,True
CLI02487,Cliente 2487,979.903.597-XX,50,SP,3963.62,Premium,Google Ads,626,2023-10-13 13:22:06,False,,True
CLI02488,Cliente 2488,030.568.709-XX,23,BA,5654.22,Premium,App Store,904,2024-01-18 21:08:46,False,,True
CLI02489,Cliente 2489,605.164.838-XX,34,RJ,4869.36,Premium,App Store,532,2023-04-11 15:21:00,False,,True
CLI02490,Cliente 2490,841.876.776-XX,33,RJ,2569.35,Básico,Orgânico,580,2023-06-12 04:56:45,False,,True
CLI02491,Cliente 2491,597.317.303-XX,42,SC,5787.82,Básico,Google Ads,773,2023-01-08 07:02:28,True,2023-07-15 07:02:28,True
CLI02492,Cliente 2492,757.451.048-XX,55,BA,5316.81,Profissional,App Store,766,2023-07-25 04:58:57,False,,True
CLI02493,Cliente 2493,731.815.605-XX,72,RJ,3098.17,Básico,Instagram,745,2024-02-19 05:58:42,True,2024-08-22 05:58:42,True
CLI02494,Cliente 2494,959.476.111-XX,48,RS,4944.41,Básico,Parceiro,567,2023-05-06 23:35:19,True,2024-04-04 23:35:19,False
CLI02495,Cliente 2495,754.565.728-XX,48,RJ,4602.86,Básico,App Store,730,2024-03-23 11:50:52,False,,True
CLI02496,Cliente 2496,348.540.390-XX,27,SP,3939.28,Básico,Indicação,555,2023-12-21 02:54:17,True,2024-11-10 02:54:17,True
CLI02497,Cliente 2497,560.669.926-XX,61,SC,1426.75,Básico,App Store,701,2023-07-20 06:08:02,False,,False
CLI02498,Cliente 2498,870.977.779-XX,26,MG,2699.47,Profissional,App Store,531,2024-02-08 10:22:23,False,,True
CLI02499,Cliente 2499,996.263.779-XX,66,BA,2874.72,Básico,Parceiro,517,2023-02-01 18:03:44,False,,True
CLI02500,Cliente 2500,711.073.512-XX,69,MG,6287.96,Profissional,Orgânico,501,2024-08-01 23:48:26,False,,True
CLI02501,Cliente 2501,068.243.233-XX,29,RS,3343.66,Profissional,Google Ads,448,2023-11-22 18:59:02,False,,True
CLI02502,Cliente 2502,399.344.606-XX,33,PR,10035.53,Básico,Parceiro,945,2024-08-25 23:34:32,True,2024-12-06 23:34:32,True
CLI02503,Cliente 2503,694.306.952-XX,19,SC,3817.62,Básico,Instagram,470,2024-11-21 23:17:23,False,,True
CLI02504,Cliente 2504,529.412.853-XX,52,GO,11358.18,Premium,Orgânico,751,2023-12-06 22:18:47,False,,True
CLI02505,Cliente 2505,448.854.875-XX,21,SP,6746.79,Básico,Google Ads,557,2024-10-10 06:53:51,True,2025-05-23 06:53:51,True
CLI02506,Cliente 2506,804.255.428-XX,55,SP,9828.69,Básico,Orgânico,627,2023-04-01 10:44:46,False,,True
CLI02507,Cliente 2507,642.550.786-XX,33,GO,3971.83,Básico,Instagram,564,2023-09-09 15:29:23,False,,True
CLI02508,Cliente 2508,020.392.213-XX,46,MG,7006.93,Premium,Google Ads,631,2024-05-10 04:38:14,False,,True
CLI02509,Cliente 2509,195.866.399-XX,20,RJ,5758.23,Premium,Parceiro,495,2024-01-09 05:50:12,False,,True
CLI02510,Cliente 2510,872.873.142-XX,69,RJ,4754.06,Profissional,Orgânico,632,2024-02-24 09:18:54,False,,True
CLI02511,Cliente 2511,291.796.441-XX,41,MG,6047.33,Profissional,Orgânico,642,2024-03-16 16:48:12,False,,True
CLI02512,Cliente 2512,888.070.051-XX,30,PR,16590.29,Profissional,Instagram,761,2023-07-02 02:33:14,False,,True
CLI02513,Cliente 2513,512.022.017-XX,51,SP,3541.36,Básico,Indicação,587,2023-05-19 21:01:33,False,,True
CLI02514,Cliente 2514,879.210.466-XX,35,SP,1581.56,Profissional,Indicação,622,2023-10-12 17:26:06,True,2024-03-31 17:26:06,True
CLI02515,Cliente 2515,015.269.744-XX,38,RS,1195.81,Básico,Indicação,838,2023-12-29 07:35:06,False,,True
CLI02516,Cliente 2516,607.854.833-XX,32,MG,4744.49,Profissional,Parceiro,675,2023-02-09 10:59:42,False,,False
CLI02517,Cliente 2517,238.368.060-XX,50,SP,4201.64,Premium,Orgânico,679,2023-10-17 07:12:55,False,,True
CLI02518,Cliente 2518,923.267.148-XX,34,CE,1595.14,Básico,Orgânico,735,2024-11-02 10:07:02,False,,True
CLI02519,Cliente 2519,701.501.967-XX,24,MG,3497.88,Básico,Google Ads,747,2024-06-30 13:49:19,False,,True
CLI02520,Cliente 2520,092.519.201-XX,48,SP,4732.39,Básico,Google Ads,675,2024-10-19 21:39:32,False,,True
CLI02521,Cliente 2521,523.329.704-XX,53,SP,5330.29,Profissional,Parceiro,362,2023-05-01 04:30:51,False,,True
CLI02522,Cliente 2522,958.291.585-XX,30,SC,5482.78,Básico,App Store,492,2024-10-22 23:43:38,False,,True
CLI02523,Cliente 2523,971.492.075-XX,25,PE,8534.52,Básico,App Store,518,2024-09-21 13:49:24,True,2025-02-06 13:49:24,True
CLI02524,Cliente 2524,142.487.396-XX,37,SP,8326.85,Básico,Orgânico,583,2023-12-23 21:31:20,False,,True
CLI02525,Cliente 2525,883.124.977-XX,40,PE,3001.87,Básico,App Store,844,2023-04-12 04:42:28,False,,True
CLI02526,Cliente 2526,772.443.435-XX,45,PE,5824.11,Básico,Parceiro,689,2024-05-16 13:54:52,False,,True
CLI02527,Cliente 2527,296.571.564-XX,47,SP,4477.58,Premium,Instagram,601,2024-04-28 14:46:27,False,,True
CLI02528,Cliente 2528,299.034.804-XX,61,RJ,6761.94,Básico,Indicação,727,2024-02-07 18:03:03,False,,True
CLI02529,Cliente 2529,000.940.916-XX,55,RS,7853.43,Profissional,Parceiro,624,2024-01-01 18:13:04,False,,True
CLI02530,Cliente 2530,242.662.254-XX,32,SP,2878.45,Básico,Indicação,656,2024-01-11 02:27:11,False,,True
CLI02531,Cliente 2531,930.914.015-XX,32,MG,6633.53,Profissional,Instagram,411,2023-01-26 16:09:06,False,,True
CLI02532,Cliente 2532,172.264.147-XX,24,SP,6884.85,Premium,Indicação,681,2023-07-07 18:06:51,False,,True
CLI02533,Cliente 2533,001.842.933-XX,44,SP,4135.19,Básico,App Store,769,2023-09-12 23:11:16,False,,True
CLI02534,Cliente 2534,474.229.835-XX,51,RS,6332.45,Básico,Google Ads,508,2024-04-19 10:29:58,False,,True
CLI02535,Cliente 2535,771.539.022-XX,44,PR,2511.13,Básico,Instagram,812,2024-06-15 13:59:22,False,,True
CLI02536,Cliente 2536,365.003.299-XX,65,SP,3088.49,Premium,App Store,623,2023-05-08 00:20:28,False,,False
CLI02537,Cliente 2537,064.761.442-XX,63,CE,12184.8,Profissional,Indicação,743,2023-01-30 11:10:14,False,,True
CLI02538,Cliente 2538,554.042.316-XX,33,SC,3460.48,Premium,Orgânico,437,2024-01-15 17:34:47,False,,True
CLI02539,Cliente 2539,067.549.393-XX,27,SP,4433.36,Básico,App Store,632,2024-04-10 00:24:33,False,,True
CLI02540,Cliente 2540,904.539.252-XX,61,PR,9105.92,Profissional,Instagram,554,2023-06-29 13:50:12,False,,True
CLI02541,Cliente 2541,338.133.073-XX,62,RJ,4547.11,Básico,Google Ads,583,2024-03-09 08:40:45,True,2024-11-27 08:40:45,True
CLI02542,Cliente 2542,302.364.122-XX,58,PR,1102.46,Profissional,Instagram,796,2023-07-13 01:20:49,False,,True
CLI02543,Cliente 2543,853.720.335-XX,34,BA,3027.97,Profissional,Instagram,468,2024-01-05 10:48:59,True,2024-11-21 10:48:59,False
CLI02544,Cliente 2544,251.071.555-XX,43,SP,2863.53,Básico,Orgânico,642,2023-02-26 09:47:21,True,2023-08-02 09:47:21,True
CLI02545,Cliente 2545,404.224.564-XX,21,SC,4340.4,Profissional,Orgânico,715,2024-01-23 07:37:37,False,,False
CLI02546,Cliente 2546,125.380.781-XX,57,CE,3816.35,Básico,App Store,775,2024-04-06 03:57:10,True,2024-11-12 03:57:10,True
CLI02547,Cliente 2547,505.349.419-XX,33,SP,6506.91,Profissional,Indicação,569,2024-10-17 22:15:27,False,,True
CLI02548,Cliente 2548,755.716.632-XX,25,MG,10545.53,Básico,Google Ads,676,2024-01-01 09:45:05,False,,True
CLI02549,Cliente 2549,630.616.218-XX,59,MG,7195.97,Básico,Orgânico,507,2024-05-05 17:40:22,True,2024-10-24 17:40:22,True
CLI02550,Cliente 2550,520.076.150-XX,63,RS,3793.21,Premium,App Store,594,2024-11-23 15:56:01,False,,True
CLI02551,Cliente 2551,685.697.714-XX,38,MG,3410.55,Básico,Orgânico,579,2023-02-12 12:20:00,False,,True
CLI02552,Cliente 2552,080.901.014-XX,62,RJ,5939.11,Profissional,Google Ads,644,2023-06-17 14:16:46,False,,True
CLI02553,Cliente 2553,039.278.888-XX,64,SP,2007.93,Premium,Instagram,559,2023-11-21 08:35:14,False,,True
CLI02554,Cliente 2554,163.881.687-XX,31,RJ,5945.61,Básico,Google Ads,779,2024-04-06 07:02:20,True,2024-11-22 07:02:20,True
CLI02555,Cliente 2555,690.509.656-XX,40,SP,6581.68,Profissional,Indicação,673,2024-07-24 00:07:30,True,2025-02-19 00:07:30,True
